#ID_REF = 		
#VALUE = Average Beta		
ID_REF	VALUE	Detection Pval
cg19252052	0.818393793185159	0
cg19252053	0.954994441110678	0
cg19252054	0.168420318712924	0
cg19252055	0.365580524931933	0
cg19252056	0.939240746980612	0
cg19252057	0.409977164386532	0
cg19252058	0.806794789719203	0
cg19252059	0.0117335097202454	0
cg19252060	0.57798287137792	0
cg19252061	0.912192891672494	0
cg19252062	0.689187452188259	0
cg19252063	0.492715949376153	0
cg19252064	0.544333625244728	0
cg19252065	0.773363957374291	0
cg19252066	0.89336775378224	0
cg19252067	0.484635641685868	0
cg19252068	0.862802224900077	0
cg19252069	0.410493860245053	0
cg19252070	0.828051490672522	0
cg19252071	0.520979695392966	0
cg19252072	0.936953259290469	0
cg19252073	0.0268174864454221	0
cg19252074	0.341564692962462	0
cg19252075	0.651747253036926	0
cg19252076	0.391159632785099	0
cg19252077	0.420801551104504	0
cg19252078	0.909730298824406	0
cg19252079	0.751228744862619	0
cg19252080	0.333597692713734	0
cg19252081	0.0576241359085871	0
cg19252082	0.580094541720136	0
cg19252083	0.958093135056745	0
cg19252084	0.203689035683574	0
cg19252085	0.0137271192342975	0
cg19252086	0.0622501203310498	0
cg19252087	0.716856100049636	0
cg19252088	0.631346406085869	0
cg19252089	0.159094019856361	0
cg19252090	0.238302440411287	0
cg19252091	0.801859971252709	0
cg19252092	0.94348184149921	0
cg19252093	0.241622370258126	0
cg19252094	0.261640749071676	0
cg19252095	0.712591558924784	0
cg19252096	0.260536011841253	0
cg19252097	0.651353655734859	0
cg19252098	0.36624740716009	0
cg19252099	0.603766720459242	0
cg19252100	0.0816871474822555	0
cg19252101	0.474380229702248	0
cg19252102	0.264971876085483	0
cg19252103	0.371411425549948	0
cg19252104	0.300584363839087	0
cg19252105	0.868756092963441	0
cg19252106	1	0
cg19252107	0.340938117835303	0
cg19252108	0.679141024925398	0
cg19252109	0.776677223621358	0
cg19252110	0.842350262272947	0
cg19252111	0.543447964761397	0
cg19252112	0.233406574886088	0
cg19252113	0.910607473269462	0
cg19252114	0.451688084986752	0
cg19252115	0.314620775824868	0
cg19252116	0.0279023604207865	0
