#ID_REF = 		
#VALUE = Average Beta		
ID_REF	VALUE	Detection Pval
cg19252052	0.822539058929288	0
cg19252053	0.941068919064467	0
cg19252054	0.165806779144177	0
cg19252055	0.377877867376979	0
cg19252056	0.93428054853474	0
cg19252057	0.421530296357004	0
cg19252058	0.79581130558211	0
cg19252059	0.0164616765365766	0
cg19252060	0.582182370691599	0
cg19252061	0.89022966522056	0
cg19252062	0.702576746470111	0
cg19252063	0.499159938544867	0
cg19252064	0.540481674770845	0
cg19252065	0.776544486955481	0
cg19252066	0.892077702252072	0
cg19252067	0.496522790139191	0
cg19252068	0.866592702846358	0
cg19252069	0.416309875301226	0
cg19252070	0.825050266104062	0
cg19252071	0.519692784193918	0
cg19252072	0.94074109936077	0
cg19252073	0.028067209389837	0
cg19252074	0.330370649608368	0
cg19252075	0.662439195583342	0
cg19252076	0.397304882284746	0
cg19252077	0.423681952086375	0
cg19252078	0.910950884746099	0
cg19252079	0.762514800800358	0
cg19252080	0.332628971578586	0
cg19252081	0.0592985988370889	0
cg19252082	0.57951190361377	0
cg19252083	0.956835709785663	0
cg19252084	0.217802588138434	0
cg19252085	0.0154680106520055	0
cg19252086	0.0622512021308768	0
cg19252087	0.723025394945775	0
cg19252088	0.636310249904798	0
cg19252089	0.162809032354408	0
cg19252090	0.244021011253226	0
cg19252091	0.802656910775905	0
cg19252092	0.934480201742667	0
cg19252093	0.232009212080907	0
cg19252094	0.272251045539242	0
cg19252095	0.710238549934429	0
cg19252096	0.253585192175517	0
cg19252097	0.647951868046018	0
cg19252098	0.375627849493556	0
cg19252099	0.606933363073995	0
cg19252100	0.0753981397330432	0
cg19252101	0.46452735326164	0
cg19252102	0.260464970356128	0
cg19252103	0.357652040826825	0
cg19252104	0.300726345562957	0
cg19252105	0.873118437490839	0
cg19252106	0.992364507098963	0
cg19252107	0.349143907514645	0
cg19252108	0.68141749501115	0
cg19252109	0.774058082739192	0
cg19252110	0.850333768942623	0
cg19252111	0.545490726095221	0
cg19252112	0.234133237055026	0
cg19252113	0.919359198617152	0
cg19252114	0.456973610233069	0
cg19252115	0.31475086207576	0
cg19252116	0.0285894202062206	0
cg19252117	0.704362283710143	0
cg19252118	0.130281383920813	0
cg19252119	0.0451514762270011	0
cg19252120	0.232714583821981	0
cg19252121	0.797773498020351	0
cg19252122	0.629379571018527	0
cg19252123	0.29943022883149	0
cg19252124	0.0444762677801857	0
cg19252125	0.618076737207057	0
cg19252126	0.0577130568030972	0
cg19252127	0.122863635632355	0
cg19252128	0.809812968071643	0
cg19252129	0.94946063337754	0
cg19252130	0.27617051062075	0
cg19252131	0.113037118587986	0
cg19252132	0.665787224281317	0
cg19252133	0.973650113307698	0
cg19252134	0.364200689985228	0
cg19252135	0.184763467807775	0
cg19252136	0.126674147209813	0
cg19252137	0.397250431657623	0
cg19252138	0.500331781105337	0
cg19252139	0.831002201519245	0
cg19252140	0.0309702654905596	0
cg19252141	0.0188998314083014	0
cg19252142	0.106235771991965	0
cg19252143	0.616555429780428	0
cg19252144	0.998433934960641	0
cg19252145	0.434774738160148	0
cg19252146	0.501026127687191	0
cg19252147	0.677942490964435	0
cg19252148	0.895775553815001	0
cg19252149	0.309921571899502	0
cg19252150	0.542040790047249	0
cg19252151	0.889281353057	0
cg19252152	0.604605536358671	0
cg19252153	0.502339336193954	0
cg19252154	0.163157590281091	0
cg19252155	0.912764592646898	0
cg19252156	0.518638779647016	0
cg19252157	0.907724781536295	0
cg19252158	0.327438293038428	0
cg19252159	0.643064350799125	0
cg19252160	0.13123282435532	0
cg19252161	0.205970730404394	0
cg19252162	0.773364511945545	0
cg19252163	0.473248236094356	0
cg19252164	0.208998157585169	0
cg19252165	0.176703653848697	0
cg19252166	0.451043997918044	0
cg19252167	0.131145091915427	0
cg19252168	0.0535539834447038	0
cg19252169	0.686587855573609	0
cg19252170	0.514673696513512	0
cg19252171	0.771229925585014	0
cg19252172	0.0518261574979442	0
cg19252173	0.21493989230321	0
cg19252174	0.563942682639862	0
cg19252175	0.818672815924733	0
cg19252176	0.419620716950056	0
cg19252177	0.597346843350332	0
cg19252178	0.634086445968236	0
cg19252179	0.0102739693973231	0
cg19252180	0.0322631716339289	0
cg19252181	0.724858148534272	0
cg19252182	0.826659742053329	0
cg19252183	0.111461738740778	0
cg19252184	0.0977046930063625	0
